性别（男0 女1 其余2）,项目（足球1 篮球2 网球3 游泳跳水4 田径5 羽毛球6 乒乓球7 体操8 排球9 台球10 冰雪项目11 电竞12 其他13 体育无关14）,是否用外号（0无 1有+正面或中性 2有+负面或调侃） ,身份（1运动员 2其余从业者 3非从业者）,类别（1赛事赛场报道 2个人生活 3社交媒体活动 4公关宣传、采访 5人际关系 6商业活动 7花边绯闻 8外界评价 9媒体物料 10负面新闻）,正文,日期,点赞数,评论数,转发数
0,2,0,1,1,#篮网战胜奇才##杜兰特30分#【近9战8胜！杜兰特欧文合砍54分 篮网4连胜】篮网大胜送奇才7连败，杜兰特砍30+9+6，欧文24分，波神伤退。腾讯体育 ,2022/12/13,5,0,0
0,2,0,1,1,奥拉迪波重回故地，首节替补登场遭步行者球迷狂嘘昔日印第安纳的王 奥拉迪波遭步行者球迷嘘声 ,2022/12/13,2,0,0
0,1,0,1,1,#世界杯##阿根廷vs克罗地亚#阿根廷备战世界杯半决赛，梅西与德保罗说悄悄话笑容灿烂梅西备战半决赛张弛有度 间隙与德保罗说悄悄话笑容灿烂 ,2022/12/13,22,2,2
0,2,0,1,1,【三巨头复出！正视频直播篮网vs奇才】篮网近8战7胜士气如虹，杜兰特欧文率队冲4连胜，奇才能否终结6连败？看直播>>扫一扫下载 腾讯体育APP ,2022/12/13,1,0,0
0,1,0,1,1,#世界杯##阿根廷vs克罗地亚#世界杯半决赛阿根廷vs克罗地亚前瞻：梅西冲4大神迹，两金球先生决战腾讯体育 ,2022/12/13,6,0,1
0,2,0,1,10,【西热力江又吃罚单 3天内已被罚8万元】CBA官宣罚单，西热故意脚踢场地官方制作物被罚3万，两天前他刚因不当言论被罚5万，算上替刘东交的3万，3天11万没了>>腾讯体育 ,2022/12/12,2,3,0
0,2,0,1,1,【法尔15+14+6封盖！CBA新疆拒20分逆转险胜广厦】于德豪与许钟豪冲突，累计技犯+违体遭驱逐，阿不都19分；孙铭徽11投仅2中+6失误，惨遭法尔大帽，库克24+6+6。腾讯体育 ,2022/12/12,5,0,0
0,2,0,1,1,【马尚27+10广东击败天津3连胜 韦瑟斯庞首秀引冲突杜润旺被驱逐】赵睿徐杰各11分，两人三分合计13中2，全队23次失误；韦瑟斯庞CBA首秀，14中4得到14分2篮板3抢断，难阻天津7连败。腾讯体育 ,2022/12/12,2,0,0
0,1,0,2,4,#孙继海说学习和足球要双向发展# @孙继海 在节目谈少年的学习和足球应双向发展，不能过早确定孩子的职业道路，对于他们未来的发展方向要慎重选择。也衷心希望足球少年们能够不断积累知识，做出对自己未来最正确的判断！ 腾讯体育的微博视频 ,2022/12/12,54,50,50
0,2,0,1,1,【郭艾伦复出14分6助攻 辽宁3人20+力擒同曦】CBA常规赛辽宁112-100力克同曦，郭艾伦复出首秀22投仅5中，三分6中0，赵继伟22分10助攻，张镇麟23分，弗格25分，同曦外援皮特森飙进10记三分空砍46分。腾讯体育 ,2022/12/12,10,0,0
0,1,0,1,7,#克罗地亚球迷庆祝时记录到地震活动# 据ESPN报道，萨格勒布大学地球物理学院公布的报告显示，克罗地亚点球大战淘汰巴西后，萨格勒布街上成千上万球迷疯狂庆祝。萨格勒布大学地球物理学院表示，他们记录到了不典型的地震。 腾讯体育的微博视频 ,2022/12/12,14,2,3
0,1,0,1,6,#莫德里奇吹魔笛自己笑了# @LukaModric莫德里奇 反转魅力🈶！节目花絮中魔笛吹笛子竟把自己吹笑了😂你可以质疑他吹笛子的技术，但是不可以质疑他对足球的热爱和钢铁般的意志！ 腾讯体育的微博视频 ,2022/12/12,171,102,108
0,2,0,1,10,【保罗遭致命改判6犯离场 被球迷怒喷垃圾】保罗三分远投造成锡安犯规，但裁判回看录像后改判保罗伸腿踢人，保罗领到第6犯离场，鹈鹕现场球迷高呼：保罗垃圾！腾讯体育人生的大起大落真是太刺激了 保罗3分犯遭挑战改判进攻犯规六犯离场 ,2022/12/12,5,3,0
0,1,0,2,1,【意大利名哨执法阿根廷vs克罗地亚】世界杯半决赛阿根廷vs克罗地亚的裁判任命公布，意大利裁判组执法本场比赛，名哨奥尔萨托担任主裁。腾讯体育 ,2022/12/12,13,9,0
0,1,0,1,3,#C罗发文告别世界杯# C罗世界杯出局后首度发声：为葡萄牙赢得世界杯是我最大梦想，不幸的是梦想结束了，我永远不会背弃队友和国家。腾讯体育 ,2022/12/11,11,0,0
0,1,0,1,4,#内马尔有多认真避免受伤# 内马尔@NeymarJr 为了避免受伤真的是很认真了！在节目采访中内马尔表示自己会变得更加机敏和小心，以防被恶意攻击。虽然已经离开本届世界杯，但希望马儿能够保持健康，4年后继续踏上圆梦之旅。 腾讯体育的微博视频 ,2022/12/11,393,363,363
0,1,0,1,4,#内马尔出战2026世界杯系误读# 有媒体报道称内马尔@NeymarJr 宣布将出战2026年世界杯，此消息另近来心碎的球迷兴奋不已。但实际上内马尔暂时没有该言论，对此他表示：“我没有关闭国家队的大门，但我也不会说我100%会回来。”#世界杯# ,2022/12/11,0,1,1
0,1,0,1,6,#梅西盘核桃有点上头# @梅西LeoMessi10 也知道“盘核桃”？在节目中，梅西对文玩核桃表现了浓厚的兴趣，从上手尝试到逐渐上头，看他熟练盘核桃的样子，谁能看出来这是个新手呢😂 腾讯体育的微博视频 ,2022/12/11,16,0,2
0,2,0,1,1,NBA十佳球：库里超远压哨三分“自信回头”，庄神霸气暴扣两度上榜，库明加隔扣塔图姆怒吼泄愤！【原声】11日NBA十佳球 库里超远三分出手自信回头 ,2022/12/11,4,0,0
0,1,0,3,6,#再就业男团颠球挑战# 一人高光，全团守护！@苏醒AllenSu 的颠球高光时刻都是兄弟们的衬托啊，今日最佳功劳奖一定颁给@陆虎ING 🏅 不多说了，看视频就知道了😎 腾讯体育的微博视频 ,2022/12/11,59,52,51
0,2,0,1,1,【周琦空接暴扣+全场唯一两双！凤凰轻取3连胜】凤凰队主场大胜阿德莱德36人队，周琦替补出场21分钟，5投4中拿下11分10篮板，是全场唯一篮板上双之人。腾讯体育 ,2022/12/11,5,0,0
0,2,0,1,1,【轮休8人也能赢！篮网神奇逆转步行者】篮网客场背靠背挑战步行者，他们实现14分逆转以136-133击败对手。此役篮网轮休了包括杜兰特、欧文、西蒙斯三大核心在内的八位球员，托马斯33分领衔4人20+，全队比对手多抢29个篮板，哈利伯顿空砍35分9助攻。腾讯体育不由分说往里冲！托马斯包围圈强势突破上篮打进2+1 ,2022/12/11,5,1,0
1,1,0,3,3,#C罗女友发文指责葡萄牙主教练# #C罗# 【亲友团火力全开！C罗女友和姐姐接连开炮】C罗女友乔治娜在社交网络批评了老帅桑托斯，表示C罗不应该“为那些不值得的人挺身而出”。C罗的姐姐Elma Aveiro在ins发文批评国家队：“我们输掉了世界杯，一些低级别球队的老鼠，把赢瑞士当成对C罗的胜利......”腾讯体育,2022/12/11,19294,2024,151
0,1,0,1,1,#英格兰1比2法国# #世界杯四强出炉# 【法国2-1淘汰英格兰 凯恩点球两罚一中错失绝平】2022卡塔尔世界杯1/4决赛，卫冕冠军法国队2-1力克英格兰队晋级。上半场琼阿梅尼世界波打破僵局，下半场凯恩点球命中扳平比分，吉鲁头球破门法国再度领先，特奥送点凯恩主罚一脚踢飞，最终法国2-1惊险晋级。腾讯体育,2022/12/11,5,0,0
0,1,0,1,1,#摩洛哥1比0葡萄牙# #世界杯# 【非洲队首进世界杯4强！摩洛哥1-0葡萄牙 C罗出局痛哭】2022卡塔尔世界杯1/4决赛，摩洛哥1-0击败葡萄牙，成为历史上首支进入世界杯四强的非洲球队。恩内西里利用葡萄牙门将迪奥戈-科斯塔的失误头球破门，C罗第51分钟替补登场。腾讯体育 ,2022/12/11,1,0,0
